x,y,V
1.19,0.02,1.36889
1.2,0.02,1.39239
1.21,0.02,1.41609
1.22,0.02,1.43999
1.23,0.02,1.46409
1.24,0.02,1.48839
1.25,0.02,1.51289
1.26,0.02,1.53759
1.27,0.02,1.56249
1.28,0.02,1.58759
1.29,0.02,1.61289
1.3,0.02,1.63839
1.31,0.02,1.66409
1.32,0.02,1.68999
1.33,0.02,1.71609
1.34,0.02,1.74239
1.35,0.02,1.76889
1.36,0.02,1.79559
1.37,0.02,1.82249
1.38,0.02,1.84959
1.39,0.02,1.87689
1.4,0.02,1.90439
1.41,0.02,1.93209
1.42,0.02,1.95999
1.43,0.02,1.98808
1.44,0.02,2.01638
1.45,0.02,2.04488
1.46,0.02,2.07358
1.47,0.02,2.10248
1.48,0.02,2.13158
1.49,0.02,2.16088
1.5,0.02,2.19038
1.51,0.02,2.22008
1.52,0.02,2.24998
1.53,0.02,2.28008
1.54,0.02,2.31038
1.55,0.02,2.34088
1.56,0.02,2.37158
1.57,0.02,2.40248
1.58,0.02,2.43359
1.59,0.02,2.46489
1.6,0.02,2.49639
1.61,0.02,2.52809
1.62,0.02,2.55999
1.63,0.02,2.59209
1.64,0.02,2.62439
1.65,0.02,2.65689
1.66,0.02,2.68959
1.67,0.02,2.72249
1.68,0.02,2.75559
1.69,0.02,2.78889
1.7,0.02,2.82239
1.71,0.02,2.85609
1.72,0.02,2.88999
1.73,0.02,2.92409
1.74,0.02,2.95839
1.75,0.02,2.99289
1.76,0.02,3.02759
1.77,0.02,3.06249
1.78,0.02,3.09759
1.79,0.02,3.13289
1.8,0.02,3.16839
1.81,0.02,3.20409
1.82,0.02,3.23999
1.83,0.02,3.27609
1.84,0.02,3.31239
1.85,0.02,3.34889
1.86,0.02,3.38559
1.87,0.02,3.42249
1.88,0.02,3.45959
1.89,0.02,3.49689
1.9,0.02,3.5344
1.91,0.02,3.5721
1.92,0.02,3.61
1.93,0.02,3.6481
1.94,0.02,3.6864
1.95,0.02,3.7249
1.96,0.02,3.7636
1.97,0.02,3.8025
1.98,0.02,3.8416
1.99,0.02,3.8809
2,0.02,3.9204
1,0.04,0.9216
1.01,0.04,0.940899
1.02,0.04,0.960398
1.03,0.04,0.980097
1.04,0.04,0.999996
1.05,0.04,1.0201
1.06,0.04,1.04039
1.07,0.04,1.06089
1.08,0.04,1.08159
1.09,0.04,1.10249
1.1,0.04,1.12359
1.11,0.04,1.14489
1.12,0.04,1.16639
1.13,0.04,1.18809
1.14,0.04,1.20999
1.15,0.04,1.23209
1.16,0.04,1.25439
1.17,0.04,1.27688
1.18,0.04,1.29958
1.19,0.04,1.32248
1.2,0.04,1.34558
1.21,0.04,1.36888
1.22,0.04,1.39238
1.23,0.04,1.41608
1.24,0.04,1.43998
1.25,0.04,1.46408
1.26,0.04,1.48838
1.27,0.04,1.51288
1.28,0.04,1.53758
1.29,0.04,1.56248
1.3,0.04,1.58757
1.31,0.04,1.61287
1.32,0.04,1.63837
1.33,0.04,1.66407
1.34,0.04,1.68997
1.35,0.04,1.71607
1.36,0.04,1.74237
1.37,0.04,1.76887
1.38,0.04,1.79557
1.39,0.04,1.82247
1.4,0.04,1.84957
1.41,0.04,1.87687
1.42,0.04,1.90437
1.43,0.04,1.93207
1.44,0.04,1.95997
1.45,0.04,1.98807
1.46,0.04,2.01637
1.47,0.04,2.04487
1.48,0.04,2.07357
1.49,0.04,2.10247
1.5,0.04,2.13157
1.51,0.04,2.16087
1.52,0.04,2.19037
1.53,0.04,2.22007
1.54,0.04,2.24997
1.55,0.04,2.28007
1.56,0.04,2.31037
1.57,0.04,2.34087
1.58,0.04,2.37157
1.59,0.04,2.40247
1.6,0.04,2.43357
1.61,0.04,2.46487
1.62,0.04,2.49637
1.63,0.04,2.52807
1.64,0.04,2.55997
1.65,0.04,2.59207
1.66,0.04,2.62437
1.67,0.04,2.65687
1.68,0.04,2.68957
1.69,0.04,2.72247
1.7,0.04,2.75557
1.71,0.04,2.78888
1.72,0.04,2.82238
1.73,0.04,2.85608
1.74,0.04,2.88998
1.75,0.04,2.92408
1.76,0.04,2.95838
1.77,0.04,2.99288
1.78,0.04,3.02758
1.79,0.04,3.06248
1.8,0.04,3.09758
1.81,0.04,3.13288
1.82,0.04,3.16838
1.83,0.04,3.20408
1.84,0.04,3.23999
1.85,0.04,3.27609
1.86,0.04,3.31239
1.87,0.04,3.34889
1.88,0.04,3.38559
1.89,0.04,3.42249
1.9,0.04,3.45959
1.91,0.04,3.49689
1.92,0.04,3.53439
1.93,0.04,3.57209
1.94,0.04,3.60999
1.95,0.04,3.6481
1.96,0.04,3.6864
1.97,0.04,3.7249
1.98,0.04,3.7636
1.99,0.04,3.8025
2,0.04,3.8416
1,0.06,0.8836
1.01,0.06,0.902499
1.02,0.06,0.921597
1.03,0.06,0.940896
1.04,0.06,0.960394
1.05,0.06,0.980093
1.06,0.06,0.999991
1.07,0.06,1.02009
1.08,0.06,1.04039
1.09,0.06,1.06089
1.1,0.06,1.08159
1.11,0.06,1.10248
1.12,0.06,1.12358
1.13,0.06,1.14488
1.14,0.06,1.16638
1.15,0.06,1.18808
1.16,0.06,1.20998
1.17,0.06,1.23208
1.18,0.06,1.25438
1.19,0.06,1.27687
1.2,0.06,1.29957
1.21,0.06,1.32247
1.22,0.06,1.34557
1.23,0.06,1.36887
1.24,0.06,1.39237
1.25,0.06,1.41607
1.26,0.06,1.43997
1.27,0.06,1.46407
1.28,0.06,1.48836
1.29,0.06,1.51286
1.3,0.06,1.53756
1.31,0.06,1.56246
1.32,0.06,1.58756
1.33,0.06,1.61286
1.34,0.06,1.63836
1.35,0.06,1.66406
1.36,0.06,1.68996
1.37,0.06,1.71606
1.38,0.06,1.74236
1.39,0.06,1.76886
1.4,0.06,1.79556
1.41,0.06,1.82246
1.42,0.06,1.84956
1.43,0.06,1.87685
1.44,0.06,1.90435
1.45,0.06,1.93205
1.46,0.06,1.95995
1.47,0.06,1.98805
1.48,0.06,2.01635
1.49,0.06,2.04485
1.5,0.06,2.07355
1.51,0.06,2.10245
1.52,0.06,2.13155
1.53,0.06,2.16085
1.54,0.06,2.19035
1.55,0.06,2.22005
1.56,0.06,2.24995
1.57,0.06,2.28005
1.58,0.06,2.31036
1.59,0.06,2.34086
1.6,0.06,2.37156
1.61,0.06,2.40246
1.62,0.06,2.43356
1.63,0.06,2.46486
1.64,0.06,2.49636
1.65,0.06,2.52806
1.66,0.06,2.55996
1.67,0.06,2.59206
1.68,0.06,2.62436
1.69,0.06,2.65686
1.7,0.06,2.68956
1.71,0.06,2.72246
1.72,0.06,2.75556
1.73,0.06,2.78887
1.74,0.06,2.82237
1.75,0.06,2.85607
1.76,0.06,2.88997
1.77,0.06,2.92407
1.78,0.06,2.95837
1.79,0.06,2.99287
1.8,0.06,3.02757
1.81,0.06,3.06247
1.82,0.06,3.09758
1.83,0.06,3.13288
1.84,0.06,3.16838
1.85,0.06,3.20408
1.86,0.06,3.23998
1.87,0.06,3.27608
1.88,0.06,3.31238
1.89,0.06,3.34888
1.9,0.06,3.38559
1.91,0.06,3.42249
1.92,0.06,3.45959
1.93,0.06,3.49689
1.94,0.06,3.53439
1.95,0.06,3.57209
1.96,0.06,3.60999
1.97,0.06,3.6481
1.98,0.06,3.6864
1.99,0.06,3.7249
2,0.06,3.7636
1,0.08,0.8464
1.01,0.08,0.864898
1.02,0.08,0.883596
1.03,0.08,0.902494
1.04,0.08,0.921592
1.05,0.08,0.94089
1.06,0.08,0.960388
1.07,0.08,0.980087
1.08,0.08,0.999985
1.09,0.08,1.02008
1.1,0.08,1.04038
1.11,0.08,1.06088
1.12,0.08,1.08158
1.13,0.08,1.10248
1.14,0.08,1.12357
1.15,0.08,1.14487
1.16,0.08,1.16637
1.17,0.08,1.18807
1.18,0.08,1.20997
1.19,0.08,1.23207
1.2,0.08,1.25436
1.21,0.08,1.27686
1.22,0.08,1.29956
1.23,0.08,1.32246
1.24,0.08,1.34556
1.25,0.08,1.36886
1.26,0.08,1.39236
1.27,0.08,1.41605
1.28,0.08,1.43995
1.29,0.08,1.46405
1.3,0.08,1.48835
1.31,0.08,1.51285
1.32,0.08,1.53755
1.33,0.08,1.56245
1.34,0.08,1.58755
1.35,0.08,1.61285
1.36,0.08,1.63834
1.37,0.08,1.66404
1.38,0.08,1.68994
1.39,0.08,1.71604
1.4,0.08,1.74234
1.41,0.08,1.76884
1.42,0.08,1.79554
1.43,0.08,1.82244
1.44,0.08,1.84954
1.45,0.08,1.87684
1.46,0.08,1.90434
1.47,0.08,1.93204
1.48,0.08,1.95994
1.49,0.08,1.98804
1.5,0.08,2.01634
1.51,0.08,2.04484
1.52,0.08,2.07354
1.53,0.08,2.10244
1.54,0.08,2.13154
1.55,0.08,2.16084
1.56,0.08,2.19034
1.57,0.08,2.22004
1.58,0.08,2.24994
1.59,0.08,2.28004
1.6,0.08,2.31034
1.61,0.08,2.34084
1.62,0.08,2.37154
1.63,0.08,2.40244
1.64,0.08,2.43354
1.65,0.08,2.46485
1.66,0.08,2.49635
1.67,0.08,2.52805
1.68,0.08,2.55995
1.69,0.08,2.59205
1.7,0.08,2.62435
1.71,0.08,2.65685
1.72,0.08,2.68955
1.73,0.08,2.72245
1.74,0.08,2.75556
1.75,0.08,2.78886
1.76,0.08,2.82236
1.77,0.08,2.85606
1.78,0.08,2.88996
1.79,0.08,2.92406
1.8,0.08,2.95836
1.81,0.08,2.99287
1.82,0.08,3.02757
1.83,0.08,3.06247
1.84,0.08,3.09757
1.85,0.08,3.13287
1.86,0.08,3.16837
1.87,0.08,3.20408
1.88,0.08,3.23998
1.89,0.08,3.27608
1.9,0.08,3.31238
1.91,0.08,3.34888
1.92,0.08,3.38558
1.93,0.08,3.42249
1.94,0.08,3.45959
1.95,0.08,3.49689
1.96,0.08,3.53439
1.97,0.08,3.57209
1.98,0.08,3.61
1.99,0.08,3.6481
2,0.08,3.6864
1,0.1,0.81
1.01,0.1,0.828098
1.02,0.1,0.846395
1.03,0.1,0.864893
1.04,0.1,0.88359
1.05,0.1,0.902488
1.06,0.1,0.921586
1.07,0.1,0.940883
1.08,0.1,0.960381
1.09,0.1,0.980079
1.1,0.1,0.999976
1.11,0.1,1.02007
1.12,0.1,1.04037
1.13,0.1,1.06087
1.14,0.1,1.08157
1.15,0.1,1.10247
1.16,0.1,1.12356
1.17,0.1,1.14486
1.18,0.1,1.16636
1.19,0.1,1.18806
1.2,0.1,1.20995
1.21,0.1,1.23205
1.22,0.1,1.25435
1.23,0.1,1.27685
1.24,0.1,1.29955
1.25,0.1,1.32245
1.26,0.1,1.34554
1.27,0.1,1.36884
1.28,0.1,1.39234
1.29,0.1,1.41604
1.3,0.1,1.43994
1.31,0.1,1.46404
1.32,0.1,1.48834
1.33,0.1,1.51283
1.34,0.1,1.53753
1.35,0.1,1.56243
1.36,0.1,1.58753
1.37,0.1,1.61283
1.38,0.1,1.63833
1.39,0.1,1.66403
1.4,0.1,1.68993
1.41,0.1,1.71603
1.42,0.1,1.74233
1.43,0.1,1.76882
1.44,0.1,1.79552
1.45,0.1,1.82242
1.46,0.1,1.84952
1.47,0.1,1.87682
1.48,0.1,1.90432
1.49,0.1,1.93202
1.5,0.1,1.95992
1.51,0.1,1.98802
1.52,0.1,2.01632
1.53,0.1,2.04482
1.54,0.1,2.07352
1.55,0.1,2.10242
1.56,0.1,2.13152
1.57,0.1,2.16082
1.58,0.1,2.19033
1.59,0.1,2.22003
1.6,0.1,2.24993
1.61,0.1,2.28003
1.62,0.1,2.31033
1.63,0.1,2.34083
1.64,0.1,2.37153
1.65,0.1,2.40243
1.66,0.1,2.43353
1.67,0.1,2.46483
1.68,0.1,2.49634
1.69,0.1,2.52804
1.7,0.1,2.55994
1.71,0.1,2.59204
1.72,0.1,2.62434
1.73,0.1,2.65684
1.74,0.1,2.68954
1.75,0.1,2.72245
1.76,0.1,2.75555
1.77,0.1,2.78885
1.78,0.1,2.82235
1.79,0.1,2.85605
1.8,0.1,2.88995
1.81,0.1,2.92406
1.82,0.1,2.95836
1.83,0.1,2.99286
1.84,0.1,3.02756
1.85,0.1,3.06247
1.86,0.1,3.09757
1.87,0.1,3.13287
1.88,0.1,3.16837
1.89,0.1,3.20407
1.9,0.1,3.23998
1.91,0.1,3.27608
1.92,0.1,3.31238
1.93,0.1,3.34888
1.94,0.1,3.38559
1.95,0.1,3.42249
1.96,0.1,3.45959
1.97,0.1,3.49689
1.98,0.1,3.5344
1.99,0.1,3.5721
2,0.1,3.61
1,0.12,0.7744
1.01,0.12,0.792097
1.02,0.12,0.809994
1.03,0.12,0.828091
1.04,0.12,0.846388
1.05,0.12,0.864886
1.06,0.12,0.883583
1.07,0.12,0.90248
1.08,0.12,0.921577
1.09,0.12,0.940874
1.1,0.12,0.960372
1.11,0.12,0.980069
1.12,0.12,0.999966
1.13,0.12,1.02006
1.14,0.12,1.04036
1.15,0.12,1.06086
1.16,0.12,1.08156
1.17,0.12,1.10245
1.18,0.12,1.12355
1.19,0.12,1.14485
1.2,0.12,1.16635
1.21,0.12,1.18804
1.22,0.12,1.20994
1.23,0.12,1.23204
1.24,0.12,1.25434
1.25,0.12,1.27683
1.26,0.12,1.29953
1.27,0.12,1.32243
1.28,0.12,1.34553
1.29,0.12,1.36883
1.3,0.12,1.39233
1.31,0.12,1.41602
1.32,0.12,1.43992
1.33,0.12,1.46402
1.34,0.12,1.48832
1.35,0.12,1.51282
1.36,0.12,1.53752
1.37,0.12,1.56242
1.38,0.12,1.58751
1.39,0.12,1.61281
1.4,0.12,1.63831
1.41,0.12,1.66401
1.42,0.12,1.68991
1.43,0.12,1.71601
1.44,0.12,1.74231
1.45,0.12,1.76881
1.46,0.12,1.79551
1.47,0.12,1.82241
1.48,0.12,1.84951
1.49,0.12,1.87681
1.5,0.12,1.90431
1.51,0.12,1.93201
1.52,0.12,1.95991
1.53,0.12,1.98801
1.54,0.12,2.01631
1.55,0.12,2.04481
1.56,0.12,2.07351
1.57,0.12,2.10241
1.58,0.12,2.13151
1.59,0.12,2.16081
1.6,0.12,2.19031
1.61,0.12,2.22001
1.62,0.12,2.24991
1.63,0.12,2.28002
1.64,0.12,2.31032
1.65,0.12,2.34082
1.66,0.12,2.37152
1.67,0.12,2.40242
1.68,0.12,2.43352
1.69,0.12,2.46482
1.7,0.12,2.49633
1.71,0.12,2.52803
1.72,0.12,2.55993
1.73,0.12,2.59203
1.74,0.12,2.62433
1.75,0.12,2.65683
1.76,0.12,2.68954
1.77,0.12,2.72244
1.78,0.12,2.75554
1.79,0.12,2.78884
1.8,0.12,2.82235
1.81,0.12,2.85605
1.82,0.12,2.88995
1.83,0.12,2.92405
1.84,0.12,2.95836
1.85,0.12,2.99286
1.86,0.12,3.02756
1.87,0.12,3.06246
1.88,0.12,3.09757
1.89,0.12,3.13287
1.9,0.12,3.16837
1.91,0.12,3.20407
1.92,0.12,3.23998
1.93,0.12,3.27608
1.94,0.12,3.31238
1.95,0.12,3.34889
1.96,0.12,3.38559
1.97,0.12,3.42249
1.98,0.12,3.45959
1.99,0.12,3.4969
2,0.12,3.5344
1,0.14,0.7396
1.01,0.14,0.756897
1.02,0.14,0.774393
1.03,0.14,0.79209
1.04,0.14,0.809987
1.05,0.14,0.828083
1.06,0.14,0.84638
1.07,0.14,0.864877
1.08,0.14,0.883573
1.09,0.14,0.90247
1.1,0.14,0.921567
1.11,0.14,0.940864
1.12,0.14,0.96036
1.13,0.14,0.980057
1.14,0.14,0.999954
1.15,0.14,1.02005
1.16,0.14,1.04035
1.17,0.14,1.06085
1.18,0.14,1.08154
1.19,0.14,1.10244
1.2,0.14,1.12354
1.21,0.14,1.14483
1.22,0.14,1.16633
1.23,0.14,1.18803
1.24,0.14,1.20993
1.25,0.14,1.23202
1.26,0.14,1.25432
1.27,0.14,1.27682
1.28,0.14,1.29952
1.29,0.14,1.32242
1.3,0.14,1.34551
1.31,0.14,1.36881
1.32,0.14,1.39231
1.33,0.14,1.41601
1.34,0.14,1.43991
1.35,0.14,1.464
1.36,0.14,1.4883
1.37,0.14,1.5128
1.38,0.14,1.5375
1.39,0.14,1.5624
1.4,0.14,1.5875
1.41,0.14,1.6128
1.42,0.14,1.6383
1.43,0.14,1.664
1.44,0.14,1.68989
1.45,0.14,1.71599
1.46,0.14,1.74229
1.47,0.14,1.76879
1.48,0.14,1.79549
1.49,0.14,1.82239
1.5,0.14,1.84949
1.51,0.14,1.87679
1.52,0.14,1.90429
1.53,0.14,1.93199
1.54,0.14,1.95989
1.55,0.14,1.98799
1.56,0.14,2.01629
1.57,0.14,2.0448
1.58,0.14,2.0735
1.59,0.14,2.1024
1.6,0.14,2.1315
1.61,0.14,2.1608
1.62,0.14,2.1903
1.63,0.14,2.22
1.64,0.14,2.2499
1.65,0.14,2.28
1.66,0.14,2.31031
1.67,0.14,2.34081
1.68,0.14,2.37151
1.69,0.14,2.40241
1.7,0.14,2.43351
1.71,0.14,2.46482
1.72,0.14,2.49632
1.73,0.14,2.52802
1.74,0.14,2.55992
1.75,0.14,2.59202
1.76,0.14,2.62433
1.77,0.14,2.65683
1.78,0.14,2.68953
1.79,0.14,2.72243
1.8,0.14,2.75554
1.81,0.14,2.78884
1.82,0.14,2.82234
1.83,0.14,2.85605
1.84,0.14,2.88995
1.85,0.14,2.92405
1.86,0.14,2.95835
1.87,0.14,2.99286
1.88,0.14,3.02756
1.89,0.14,3.06246
1.9,0.14,3.09757
1.91,0.14,3.13287
1.92,0.14,3.16837
1.93,0.14,3.20408
1.94,0.14,3.23998
1.95,0.14,3.27608
1.96,0.14,3.31239
1.97,0.14,3.34889
1.98,0.14,3.38559
1.99,0.14,3.4225
2,0.14,3.4596
1,0.16,0.7056
1.01,0.16,0.722496
1.02,0.16,0.739592
1.03,0.16,0.756888
1.04,0.16,0.774385
1.05,0.16,0.792081
1.06,0.16,0.809977
1.07,0.16,0.828073
1.08,0.16,0.84637
1.09,0.16,0.864866
1.1,0.16,0.883562
1.11,0.16,0.902459
1.12,0.16,0.921555
1.13,0.16,0.940851
1.14,0.16,0.960348
1.15,0.16,0.980044
1.16,0.16,0.999941
1.17,0.16,1.02004
1.18,0.16,1.04033
1.19,0.16,1.06083
1.2,0.16,1.08153
1.21,0.16,1.10243
1.22,0.16,1.12352
1.23,0.16,1.14482
1.24,0.16,1.16632
1.25,0.16,1.18801
1.26,0.16,1.20991
1.27,0.16,1.23201
1.28,0.16,1.25431
1.29,0.16,1.2768
1.3,0.16,1.2995
1.31,0.16,1.3224
1.32,0.16,1.3455
1.33,0.16,1.36879
1.34,0.16,1.39229
1.35,0.16,1.41599
1.36,0.16,1.43989
1.37,0.16,1.46399
1.38,0.16,1.48829
1.39,0.16,1.51278
1.4,0.16,1.53748
1.41,0.16,1.56238
1.42,0.16,1.58748
1.43,0.16,1.61278
1.44,0.16,1.63828
1.45,0.16,1.66398
1.46,0.16,1.68988
1.47,0.16,1.71598
1.48,0.16,1.74228
1.49,0.16,1.76878
1.5,0.16,1.79548
1.51,0.16,1.82238
1.52,0.16,1.84948
1.53,0.16,1.87678
1.54,0.16,1.90428
1.55,0.16,1.93198
1.56,0.16,1.95988
1.57,0.16,1.98798
1.58,0.16,2.01628
1.59,0.16,2.04478
1.6,0.16,2.07348
1.61,0.16,2.10238
1.62,0.16,2.13149
1.63,0.16,2.16079
1.64,0.16,2.19029
1.65,0.16,2.21999
1.66,0.16,2.24989
1.67,0.16,2.27999
1.68,0.16,2.3103
1.69,0.16,2.3408
1.7,0.16,2.3715
1.71,0.16,2.4024
1.72,0.16,2.43351
1.73,0.16,2.46481
1.74,0.16,2.49631
1.75,0.16,2.52801
1.76,0.16,2.55992
1.77,0.16,2.59202
1.78,0.16,2.62432
1.79,0.16,2.65683
1.8,0.16,2.68953
1.81,0.16,2.72243
1.82,0.16,2.75553
1.83,0.16,2.78884
1.84,0.16,2.82234
1.85,0.16,2.85604
1.86,0.16,2.88995
1.87,0.16,2.92405
1.88,0.16,2.95835
1.89,0.16,2.99286
1.9,0.16,3.02756
1.91,0.16,3.06247
1.92,0.16,3.09757
1.93,0.16,3.13287
1.94,0.16,3.16838
1.95,0.16,3.20408
1.96,0.16,3.23998
1.97,0.16,3.27609
1.98,0.16,3.31239
1.99,0.16,3.3489
2,0.16,3.3856
1,0.18,0.6724
1.01,0.18,0.688896
1.02,0.18,0.705591
1.03,0.18,0.722487
1.04,0.18,0.739583
1.05,0.18,0.756879
1.06,0.18,0.774374
1.07,0.18,0.79207
1.08,0.18,0.809966
1.09,0.18,0.828062
1.1,0.18,0.846358
1.11,0.18,0.864854
1.12,0.18,0.883549
1.13,0.18,0.902446
1.14,0.18,0.921542
1.15,0.18,0.940838
1.16,0.18,0.960334
1.17,0.18,0.98003
1.18,0.18,0.999926
1.19,0.18,1.02002
1.2,0.18,1.04032
1.21,0.18,1.06082
1.22,0.18,1.08151
1.23,0.18,1.10241
1.24,0.18,1.12351
1.25,0.18,1.1448
1.26,0.18,1.1663
1.27,0.18,1.188
1.28,0.18,1.20989
1.29,0.18,1.23199
1.3,0.18,1.25429
1.31,0.18,1.27679
1.32,0.18,1.29948
1.33,0.18,1.32238
1.34,0.18,1.34548
1.35,0.18,1.36878
1.36,0.18,1.39228
1.37,0.18,1.41597
1.38,0.18,1.43987
1.39,0.18,1.46397
1.4,0.18,1.48827
1.41,0.18,1.51277
1.42,0.18,1.53747
1.43,0.18,1.56237
1.44,0.18,1.58747
1.45,0.18,1.61276
1.46,0.18,1.63826
1.47,0.18,1.66396
1.48,0.18,1.68986
1.49,0.18,1.71596
1.5,0.18,1.74226
1.51,0.18,1.76876
1.52,0.18,1.79546
1.53,0.18,1.82236
1.54,0.18,1.84946
1.55,0.18,1.87676
1.56,0.18,1.90427
1.57,0.18,1.93197
1.58,0.18,1.95987
1.59,0.18,1.98797
1.6,0.18,2.01627
1.61,0.18,2.04477
1.62,0.18,2.07347
1.63,0.18,2.10237
1.64,0.18,2.13148
1.65,0.18,2.16078
1.66,0.18,2.19028
1.67,0.18,2.21998
1.68,0.18,2.24988
1.69,0.18,2.27999
1.7,0.18,2.31029
1.71,0.18,2.34079
1.72,0.18,2.37149
1.73,0.18,2.4024
1.74,0.18,2.4335
1.75,0.18,2.4648
1.76,0.18,2.49631
1.77,0.18,2.52801
1.78,0.18,2.55991
1.79,0.18,2.59202
1.8,0.18,2.62432
1.81,0.18,2.65682
1.82,0.18,2.68953
1.83,0.18,2.72243
1.84,0.18,2.75553
1.85,0.18,2.78884
1.86,0.18,2.82234
1.87,0.18,2.85605
1.88,0.18,2.88995
1.89,0.18,2.92405
1.9,0.18,2.95836
1.91,0.18,2.99286
1.92,0.18,3.02757
1.93,0.18,3.06247
1.94,0.18,3.09757
1.95,0.18,3.13288
1.96,0.18,3.16838
1.97,0.18,3.20409
1.98,0.18,3.23999
1.99,0.18,3.2761
2,0.18,3.3124
1,0.2,0.64
1.01,0.2,0.656095
1.02,0.2,0.67239
1.03,0.2,0.688886
1.04,0.2,0.705581
1.05,0.2,0.722476
1.06,0.2,0.739572
1.07,0.2,0.756867
1.08,0.2,0.774362
1.09,0.2,0.792058
1.1,0.2,0.809953
1.11,0.2,0.828049
1.12,0.2,0.846344
1.13,0.2,0.86484
1.14,0.2,0.883535
1.15,0.2,0.902431
1.16,0.2,0.921527
1.17,0.2,0.940823
1.18,0.2,0.960319
1.19,0.2,0.980015
1.2,0.2,0.999911
1.21,0.2,1.02001
1.22,0.2,1.0403
1.23,0.2,1.0608
1.24,0.2,1.0815
1.25,0.2,1.10239
1.26,0.2,1.12349
1.27,0.2,1.14479
1.28,0.2,1.16628
1.29,0.2,1.18798
1.3,0.2,1.20988
1.31,0.2,1.23197
1.32,0.2,1.25427
1.33,0.2,1.27677
1.34,0.2,1.29947
1.35,0.2,1.32236
1.36,0.2,1.34546
1.37,0.2,1.36876
1.38,0.2,1.39226
1.39,0.2,1.41596
1.4,0.2,1.43986
1.41,0.2,1.46395
1.42,0.2,1.48825
1.43,0.2,1.51275
1.44,0.2,1.53745
1.45,0.2,1.56235
1.46,0.2,1.58745
1.47,0.2,1.61275
1.48,0.2,1.63825
1.49,0.2,1.66395
1.5,0.2,1.68985
1.51,0.2,1.71595
1.52,0.2,1.74225
1.53,0.2,1.76875
1.54,0.2,1.79545
1.55,0.2,1.82235
1.56,0.2,1.84945
1.57,0.2,1.87675
1.58,0.2,1.90425
1.59,0.2,1.93195
1.6,0.2,1.95986
1.61,0.2,1.98796
1.62,0.2,2.01626
1.63,0.2,2.04476
1.64,0.2,2.07346
1.65,0.2,2.10236
1.66,0.2,2.13147
1.67,0.2,2.16077
1.68,0.2,2.19027
1.69,0.2,2.21997
1.7,0.2,2.24988
1.71,0.2,2.27998
1.72,0.2,2.31028
1.73,0.2,2.34079
1.74,0.2,2.37149
1.75,0.2,2.40239
1.76,0.2,2.4335
1.77,0.2,2.4648
1.78,0.2,2.4963
1.79,0.2,2.52801
1.8,0.2,2.55991
1.81,0.2,2.59201
1.82,0.2,2.62432
1.83,0.2,2.65682
1.84,0.2,2.68953
1.85,0.2,2.72243
